,Prep,Month,nino34,probNeutral,probNino,probNina,state,nextState
2010-07-16,10.0,7,-0.5067174,0.2,0.002,0.8,1,1
2010-07-17,2.6,7,-0.5537648000000001,0.2,0.002,0.8,1,1
2010-07-18,0.4,7,-0.5860791,0.2,0.002,0.8,1,0
2010-07-19,0.0,7,-0.6295928000000001,0.2,0.002,0.8,0,1
2010-07-20,2.6,7,-0.7229256,0.2,0.002,0.8,1,0
2010-07-21,0.0,7,-0.8888062,0.2,0.002,0.8,0,1
2010-07-22,0.3,7,-1.035267,0.2,0.002,0.8,1,0
2010-07-23,0.0,7,-1.130118,0.2,0.002,0.8,0,0
2010-07-24,0.0,7,-1.255303,0.2,0.002,0.8,0,1
2010-07-25,5.5,7,-1.353062,0.2,0.002,0.8,1,1
2010-07-26,5.4,7,-1.364118,0.2,0.002,0.8,1,1
2010-07-27,4.0,7,-1.2454809999999998,0.2,0.002,0.8,1,0
2010-07-28,0.0,7,-1.213242,0.2,0.002,0.8,0,1
2010-07-29,2.7,7,-1.213641,0.2,0.002,0.8,1,0
2010-07-30,0.0,7,-1.255019,0.2,0.002,0.8,0,1
2010-07-31,22.4,7,-1.2778770000000002,0.2,0.002,0.8,1,1
2010-08-01,5.6,8,-1.279101,0.04,0.001,0.96,1,1
2010-08-02,0.2,8,-1.263326,0.04,0.001,0.96,1,1
2010-08-03,5.6,8,-1.281565,0.04,0.001,0.96,1,0
2010-08-04,0.0,8,-1.298039,0.04,0.001,0.96,0,0
2010-08-05,0.0,8,-1.072222,0.04,0.001,0.96,0,0
2010-08-06,0.0,8,-0.9953383,0.04,0.001,0.96,0,1
2010-08-07,1.1,8,-0.9743528,0.04,0.001,0.96,1,1
2010-08-08,2.4,8,-0.9601796999999999,0.04,0.001,0.96,1,0
2010-08-09,0.0,8,-0.9508061,0.04,0.001,0.96,0,0
2010-08-10,0.0,8,-0.9938101999999999,0.04,0.001,0.96,0,0
2010-08-11,0.0,8,-1.065415,0.04,0.001,0.96,0,1
2010-08-12,0.2,8,-1.084176,0.04,0.001,0.96,1,1
2010-08-13,7.4,8,-1.107291,0.04,0.001,0.96,1,1
2010-08-14,5.7,8,-1.1180889999999999,0.04,0.001,0.96,1,1
2010-08-15,0.3,8,-1.2141950000000001,0.04,0.001,0.96,1,0
2010-08-16,0.0,8,-1.217375,0.04,0.001,0.96,0,1
2010-08-17,0.5,8,-1.149465,0.04,0.001,0.96,1,1
2010-08-18,0.4,8,-1.102119,0.04,0.001,0.96,1,1
2010-08-19,0.9,8,-1.074101,0.04,0.001,0.96,1,0
2010-08-20,0.0,8,-1.025457,0.04,0.001,0.96,0,0
2010-08-21,0.0,8,-1.025309,0.04,0.001,0.96,0,0
2010-08-22,0.0,8,-1.056432,0.04,0.001,0.96,0,1
2010-08-23,0.2,8,-1.144081,0.04,0.001,0.96,1,1
2010-08-24,2.2,8,-1.253591,0.04,0.001,0.96,1,1
2010-08-25,13.8,8,-1.3200479999999999,0.04,0.001,0.96,1,0
2010-08-26,0.0,8,-1.349409,0.04,0.001,0.96,0,1
2010-08-27,4.3,8,-1.388258,0.04,0.001,0.96,1,1
2010-08-28,0.6,8,-1.400253,0.04,0.001,0.96,1,1
2010-08-29,0.4,8,-1.375245,0.04,0.001,0.96,1,0
2010-08-30,0.0,8,-1.3367930000000001,0.04,0.001,0.96,0,0
2010-08-31,0.0,8,-1.2496610000000001,0.04,0.001,0.96,0,1
2010-09-01,16.5,9,-1.189953,0.02,0.001,0.98,1,1
2010-09-02,1.1,9,-1.164633,0.02,0.001,0.98,1,1
2010-09-03,0.3,9,-1.1713790000000002,0.02,0.001,0.98,1,0
2010-09-04,0.0,9,-1.1901620000000002,0.02,0.001,0.98,0,0
2010-09-05,0.0,9,-1.188496,0.02,0.001,0.98,0,1
2010-09-06,0.3,9,-1.163529,0.02,0.001,0.98,1,1
2010-09-07,6.9,9,-1.222117,0.02,0.001,0.98,1,1
2010-09-08,3.5,9,-1.3175569999999999,0.02,0.001,0.98,1,0
2010-09-09,0.0,9,-1.343911,0.02,0.001,0.98,0,0
2010-09-10,0.0,9,-1.352805,0.02,0.001,0.98,0,1
2010-09-11,0.7,9,-1.2972,0.02,0.001,0.98,1,0
2010-09-12,0.0,9,-1.2438690000000001,0.02,0.001,0.98,0,0
2010-09-13,0.0,9,-1.185667,0.02,0.001,0.98,0,0
2010-09-14,0.0,9,-1.193501,0.02,0.001,0.98,0,1
2010-09-15,0.2,9,-1.2598559999999999,0.02,0.001,0.98,1,1
2010-09-16,0.3,9,-1.331696,0.02,0.001,0.98,1,0
2010-09-17,0.0,9,-1.349879,0.02,0.001,0.98,0,0
2010-09-18,0.0,9,-1.304789,0.02,0.001,0.98,0,1
2010-09-19,4.7,9,-1.2535040000000002,0.02,0.001,0.98,1,1
2010-09-20,2.8,9,-1.205763,0.02,0.001,0.98,1,1
2010-09-21,3.4,9,-1.171426,0.02,0.001,0.98,1,1
2010-09-22,2.8,9,-1.194238,0.02,0.001,0.98,1,1
2010-09-23,0.2,9,-1.246981,0.02,0.001,0.98,1,1
2010-09-24,1.8,9,-1.293045,0.02,0.001,0.98,1,1
2010-09-25,6.2,9,-1.374699,0.02,0.001,0.98,1,1
2010-09-26,0.2,9,-1.4524629999999998,0.02,0.001,0.98,1,1
2010-09-27,19.5,9,-1.534453,0.02,0.001,0.98,1,1
2010-09-28,0.5,9,-1.59994,0.02,0.001,0.98,1,1
2010-09-29,3.8,9,-1.648296,0.02,0.001,0.98,1,1
2010-09-30,0.7,9,-1.6623919999999999,0.02,0.001,0.98,1,1
2010-10-01,0.5,10,-1.6912770000000001,0.01,0.001,0.99,1,1
2010-10-02,13.1,10,-1.6745439999999998,0.01,0.001,0.99,1,1
2010-10-03,0.8,10,-1.656798,0.01,0.001,0.99,1,1
2010-10-04,20.3,10,-1.617673,0.01,0.001,0.99,1,1
2010-10-05,0.4,10,-1.604074,0.01,0.001,0.99,1,1
2010-10-06,3.3,10,-1.645191,0.01,0.001,0.99,1,0
2010-10-07,0.0,10,-1.687399,0.01,0.001,0.99,0,1
2010-10-08,1.0,10,-1.7537669999999999,0.01,0.001,0.99,1,1
2010-10-09,5.0,10,-1.775802,0.01,0.001,0.99,1,1
2010-10-10,0.3,10,-1.7066430000000001,0.01,0.001,0.99,1,0
2010-10-11,0.0,10,-1.5508620000000002,0.01,0.001,0.99,0,1
2010-10-12,0.3,10,-1.418998,0.01,0.001,0.99,1,1
2010-10-13,0.1,10,-1.269224,0.01,0.001,0.99,1,0
2010-10-14,0.0,10,-1.2442389999999999,0.01,0.001,0.99,0,0
2010-10-15,0.0,10,-1.23367,0.01,0.001,0.99,0,1
2010-10-16,0.1,10,-1.2059520000000001,0.01,0.001,0.99,1,0
2010-10-17,0.0,10,-1.184604,0.01,0.001,0.99,0,1
2010-10-18,21.5,10,-1.154939,0.01,0.001,0.99,1,1
2010-10-19,0.2,10,-1.138441,0.01,0.001,0.99,1,1
2010-10-20,0.2,10,-1.075545,0.01,0.001,0.99,1,1
2010-10-21,5.0,10,-1.036456,0.01,0.001,0.99,1,1
2010-10-22,1.0,10,-1.023533,0.01,0.001,0.99,1,1
2010-10-23,4.3,10,-1.0487389999999999,0.01,0.001,0.99,1,1
2010-10-24,0.4,10,-1.055735,0.01,0.001,0.99,1,1
2010-10-25,18.1,10,-1.1008790000000002,0.01,0.001,0.99,1,1
2010-10-26,7.5,10,-1.1039430000000001,0.01,0.001,0.99,1,1
2010-10-27,8.1,10,-1.048102,0.01,0.001,0.99,1,1
2010-10-28,11.2,10,-1.030608,0.01,0.001,0.99,1,0
2010-10-29,0.0,10,-1.0702969999999998,0.01,0.001,0.99,0,1
2010-10-30,10.0,10,-1.135504,0.01,0.001,0.99,1,1
2010-10-31,0.3,10,-1.231275,0.01,0.001,0.99,1,1
2010-11-01,0.2,11,-1.302956,0.01,0.002,0.99,1,1
2010-11-02,0.2,11,-1.311452,0.01,0.002,0.99,1,0
2010-11-03,0.0,11,-1.263692,0.01,0.002,0.99,0,0
2010-11-04,0.0,11,-1.188008,0.01,0.002,0.99,0,1
2010-11-05,0.3,11,-1.118007,0.01,0.002,0.99,1,1
2010-11-06,4.7,11,-1.098954,0.01,0.002,0.99,1,1
2010-11-07,11.9,11,-1.104254,0.01,0.002,0.99,1,1
2010-11-08,0.9,11,-1.113764,0.01,0.002,0.99,1,1
2010-11-09,32.6,11,-1.0985850000000001,0.01,0.002,0.99,1,1
2010-11-10,3.7,11,-1.052553,0.01,0.002,0.99,1,1
2010-11-11,0.1,11,-1.020644,0.01,0.002,0.99,1,1
2010-11-12,2.0,11,-0.9637163000000001,0.01,0.002,0.99,1,1
2010-11-13,6.5,11,-1.044203,0.01,0.002,0.99,1,1
2010-11-14,4.4,11,-1.114701,0.01,0.002,0.99,1,1
2010-11-15,5.7,11,-1.191837,0.01,0.002,0.99,1,1
2010-11-16,26.7,11,-1.239596,0.01,0.002,0.99,1,1
2010-11-17,7.2,11,-1.27916,0.01,0.002,0.99,1,1
2010-11-18,7.4,11,-1.3482129999999999,0.01,0.002,0.99,1,1
2010-11-19,11.0,11,-1.3998190000000001,0.01,0.002,0.99,1,1
2010-11-20,3.5,11,-1.475674,0.01,0.002,0.99,1,0
2010-11-21,0.0,11,-1.482942,0.01,0.002,0.99,0,1
2010-11-22,12.8,11,-1.412431,0.01,0.002,0.99,1,1
2010-11-23,1.5,11,-1.333256,0.01,0.002,0.99,1,1
2010-11-24,13.4,11,-1.308401,0.01,0.002,0.99,1,1
2010-11-25,5.5,11,-1.31685,0.01,0.002,0.99,1,1
2010-11-26,11.5,11,-1.29821,0.01,0.002,0.99,1,1
2010-11-27,4.2,11,-1.3103200000000002,0.01,0.002,0.99,1,1
2010-11-28,11.7,11,-1.313756,0.01,0.002,0.99,1,1
2010-11-29,1.0,11,-1.249234,0.01,0.002,0.99,1,1
2010-11-30,6.0,11,-1.1783379999999999,0.01,0.002,0.99,1,1
2010-12-01,12.6,12,-1.086531,0.02,0.002,0.98,1,1
2010-12-02,16.7,12,-0.9562091999999999,0.02,0.002,0.98,1,1
2010-12-03,6.0,12,-0.8594031999999999,0.02,0.002,0.98,1,1
2010-12-04,34.0,12,-0.8529719000000001,0.02,0.002,0.98,1,0
2010-12-05,0.0,12,-0.864375,0.02,0.002,0.98,0,1
2010-12-06,0.5,12,-0.8486927,0.02,0.002,0.98,1,0
2010-12-07,0.0,12,-0.9081966999999999,0.02,0.002,0.98,0,1
2010-12-08,6.6,12,-0.9992896000000001,0.02,0.002,0.98,1,0
2010-12-09,0.0,12,-1.05072,0.02,0.002,0.98,0,1
2010-12-10,5.5,12,-1.054859,0.02,0.002,0.98,1,1
2010-12-11,0.4,12,-1.010943,0.02,0.002,0.98,1,1
2010-12-12,3.3,12,-0.9912290000000001,0.02,0.002,0.98,1,1
2010-12-13,2.8,12,-1.001559,0.02,0.002,0.98,1,0
2010-12-14,0.0,12,-1.057986,0.02,0.002,0.98,0,1
2010-12-15,7.6,12,-1.116516,0.02,0.002,0.98,1,1
2010-12-16,9.5,12,-1.185935,0.02,0.002,0.98,1,1
2010-12-17,2.2,12,-1.21961,0.02,0.002,0.98,1,1
2010-12-18,10.7,12,-1.232135,0.02,0.002,0.98,1,0
2010-12-19,0.0,12,-1.227479,0.02,0.002,0.98,0,1
2010-12-20,1.4,12,-1.192408,0.02,0.002,0.98,1,0
2010-12-21,0.0,12,-1.157027,0.02,0.002,0.98,0,1
2010-12-22,0.9,12,-1.262353,0.02,0.002,0.98,1,1
2010-12-23,5.0,12,-1.293863,0.02,0.002,0.98,1,0
2010-12-24,0.0,12,-1.306468,0.02,0.002,0.98,0,1
2010-12-25,6.0,12,-1.309089,0.02,0.002,0.98,1,1
2010-12-26,2.9,12,-1.338001,0.02,0.002,0.98,1,0
2010-12-27,0.0,12,-1.3528959999999999,0.02,0.002,0.98,0,0
2010-12-28,0.0,12,-1.334103,0.02,0.002,0.98,0,0
2010-12-29,0.0,12,-1.310491,0.02,0.002,0.98,0,0
2010-12-30,0.0,12,-1.314577,0.02,0.002,0.98,0,0
2010-12-31,0.0,12,-1.325574,0.02,0.002,0.98,0,0
2011-01-01,0.0,1,-1.334143,0.02,0.003,0.98,0,1
2011-01-02,0.4,1,-1.362066,0.02,0.003,0.98,1,1
2011-01-03,21.0,1,-1.346581,0.02,0.003,0.98,1,1
2011-01-04,2.0,1,-1.286659,0.02,0.003,0.98,1,0
2011-01-05,0.0,1,-1.271441,0.02,0.003,0.98,0,0
2011-01-06,0.0,1,-1.305369,0.02,0.003,0.98,0,1
2011-01-07,13.2,1,-1.406301,0.02,0.003,0.98,1,1
2011-01-08,1.3,1,-1.51387,0.02,0.003,0.98,1,1
2011-01-09,4.0,1,-1.604308,0.02,0.003,0.98,1,0
2011-01-10,0.0,1,-1.6916669999999998,0.02,0.003,0.98,0,0
2011-01-11,0.0,1,-1.7447979999999998,0.02,0.003,0.98,0,0
2011-01-12,0.0,1,-1.806169,0.02,0.003,0.98,0,0
2011-01-13,0.0,1,-1.793352,0.02,0.003,0.98,0,0
2011-01-14,0.0,1,-1.8001639999999999,0.02,0.003,0.98,0,0
2011-01-15,0.0,1,-1.79115,0.02,0.003,0.98,0,1
2011-01-16,6.4,1,-1.744507,0.02,0.003,0.98,1,1
2011-01-17,2.8,1,-1.676398,0.02,0.003,0.98,1,0
2011-01-18,0.0,1,-1.6394,0.02,0.003,0.98,0,0
2011-01-19,0.0,1,-1.604319,0.02,0.003,0.98,0,0
2011-01-20,0.0,1,-1.56497,0.02,0.003,0.98,0,0
2011-01-21,0.0,1,-1.5048469999999998,0.02,0.003,0.98,0,0
2011-01-22,0.0,1,-1.526619,0.02,0.003,0.98,0,0
2011-01-23,0.0,1,-1.524035,0.02,0.003,0.98,0,0
2011-01-24,0.0,1,-1.579942,0.02,0.003,0.98,0,0
2011-01-25,0.0,1,-1.573817,0.02,0.003,0.98,0,1
2011-01-26,0.2,1,-1.558268,0.02,0.003,0.98,1,0
2011-01-27,0.0,1,-1.593401,0.02,0.003,0.98,0,0
2011-01-28,0.0,1,-1.5483879999999999,0.02,0.003,0.98,0,0
2011-01-29,0.0,1,-1.4581870000000001,0.02,0.003,0.98,0,0
2011-01-30,0.0,1,-1.3599,0.02,0.003,0.98,0,1
2011-01-31,0.8,1,-1.3613110000000002,0.02,0.003,0.98,1,0
2011-02-01,0.0,2,-1.369565,0.06,0.004,0.94,0,0
2011-02-02,0.0,2,-1.348746,0.06,0.004,0.94,0,0
2011-02-03,0.0,2,-1.297296,0.06,0.004,0.94,0,0
2011-02-04,0.0,2,-1.149485,0.06,0.004,0.94,0,1
2011-02-05,5.7,2,-1.0192860000000001,0.06,0.004,0.94,1,0
2011-02-06,0.0,2,-0.9391589,0.06,0.004,0.94,0,1
2011-02-07,4.4,2,-0.9566935,0.06,0.004,0.94,1,1
2011-02-08,9.9,2,-1.038601,0.06,0.004,0.94,1,1
2011-02-09,9.5,2,-1.090533,0.06,0.004,0.94,1,1
2011-02-10,0.4,2,-1.090558,0.06,0.004,0.94,1,1
2011-02-11,17.4,2,-1.068913,0.06,0.004,0.94,1,1
2011-02-12,2.3,2,-1.0858780000000001,0.06,0.004,0.94,1,1
2011-02-13,0.5,2,-1.1295680000000001,0.06,0.004,0.94,1,1
2011-02-14,0.8,2,-1.183271,0.06,0.004,0.94,1,0
2011-02-15,0.0,2,-1.258941,0.06,0.004,0.94,0,1
2011-02-16,16.7,2,-1.2994299999999999,0.06,0.004,0.94,1,0
2011-02-17,0.0,2,-1.327073,0.06,0.004,0.94,0,0
2011-02-18,0.0,2,-1.350571,0.06,0.004,0.94,0,0
2011-02-19,0.0,2,-1.38877,0.06,0.004,0.94,0,0
2011-02-20,0.0,2,-1.483031,0.06,0.004,0.94,0,0
2011-02-21,0.0,2,-1.562196,0.06,0.004,0.94,0,1
2011-02-22,0.1,2,-1.52685,0.06,0.004,0.94,1,0
2011-02-23,0.0,2,-1.4701799999999998,0.06,0.004,0.94,0,1
2011-02-24,1.8,2,-1.413425,0.06,0.004,0.94,1,1
2011-02-25,2.3,2,-1.391889,0.06,0.004,0.94,1,1
2011-02-26,9.8,2,-1.38185,0.06,0.004,0.94,1,1
2011-02-27,0.4,2,-1.392742,0.06,0.004,0.94,1,1
2011-02-28,6.0,2,-1.381334,0.06,0.004,0.94,1,1
2011-03-01,5.5,3,-1.373181,0.24,0.01,0.75,1,1
2011-03-02,6.3,3,-1.374231,0.24,0.01,0.75,1,1
2011-03-03,3.7,3,-1.345942,0.24,0.01,0.75,1,1
2011-03-04,19.8,3,-1.3044120000000001,0.24,0.01,0.75,1,1
2011-03-05,2.5,3,-1.271384,0.24,0.01,0.75,1,1
2011-03-06,0.5,3,-1.197773,0.24,0.01,0.75,1,0
2011-03-07,0.0,3,-0.9911976999999998,0.24,0.01,0.75,0,1
2011-03-08,2.5,3,-0.7751055,0.24,0.01,0.75,1,1
2011-03-09,13.0,3,-0.6621878000000001,0.24,0.01,0.75,1,1
2011-03-10,0.5,3,-0.6270437,0.24,0.01,0.75,1,0
2011-03-11,0.0,3,-0.6254518,0.24,0.01,0.75,0,0
2011-03-12,0.0,3,-0.6175483,0.24,0.01,0.75,0,1
2011-03-13,3.4,3,-0.6146139,0.24,0.01,0.75,1,1
2011-03-14,0.5,3,-0.5933622,0.24,0.01,0.75,1,1
2011-03-15,4.7,3,-0.6342653,0.24,0.01,0.75,1,1
2011-03-16,0.3,3,-0.6609961999999999,0.24,0.01,0.75,1,0
2011-03-17,0.0,3,-0.6726204000000001,0.24,0.01,0.75,0,1
2011-03-18,2.1,3,-0.660285,0.24,0.01,0.75,1,1
2011-03-19,5.9,3,-0.6498355,0.24,0.01,0.75,1,1
2011-03-20,8.2,3,-0.6530090000000001,0.24,0.01,0.75,1,1
2011-03-21,25.7,3,-0.7117800999999999,0.24,0.01,0.75,1,1
2011-03-22,11.8,3,-0.7765673000000001,0.24,0.01,0.75,1,1
2011-03-23,0.4,3,-0.8314072,0.24,0.01,0.75,1,0
2011-03-24,0.0,3,-0.8441082000000001,0.24,0.01,0.75,0,1
2011-03-25,0.8,3,-0.8408697,0.24,0.01,0.75,1,0
2011-03-26,0.0,3,-0.8004743000000001,0.24,0.01,0.75,0,0
2011-03-27,0.0,3,-0.7007433000000001,0.24,0.01,0.75,0,0
2011-03-28,0.0,3,-0.6054394000000001,0.24,0.01,0.75,0,0
2011-03-29,0.0,3,-0.6113969,0.24,0.01,0.75,0,0
2011-03-30,0.0,3,-0.6095554,0.24,0.01,0.75,0,0
2011-03-31,0.0,3,-0.5782073,0.24,0.01,0.75,0,1
2011-04-01,7.5,4,-0.5051869000000001,0.49,0.03,0.48,1,0
2011-04-02,0.0,4,-0.5228817,0.49,0.03,0.48,0,1
2011-04-03,6.1,4,-0.5183502999999999,0.49,0.03,0.48,1,1
2011-04-04,24.4,4,-0.4263723,0.49,0.03,0.48,1,1
2011-04-05,1.9,4,-0.3992091,0.49,0.03,0.48,1,1
2011-04-06,0.5,4,-0.360626,0.49,0.03,0.48,1,1
2011-04-07,19.1,4,-0.3870907,0.49,0.03,0.48,1,1
2011-04-08,21.5,4,-0.45860159999999994,0.49,0.03,0.48,1,1
2011-04-09,14.0,4,-0.4595286,0.49,0.03,0.48,1,1
2011-04-10,1.9,4,-0.5329459,0.49,0.03,0.48,1,1
2011-04-11,21.7,4,-0.6135228,0.49,0.03,0.48,1,1
2011-04-12,16.0,4,-0.6777579,0.49,0.03,0.48,1,1
2011-04-13,0.3,4,-0.6579375,0.49,0.03,0.48,1,1
2011-04-14,8.4,4,-0.6657104,0.49,0.03,0.48,1,1
2011-04-15,5.9,4,-0.70562,0.49,0.03,0.48,1,1
2011-04-16,6.6,4,-0.7219425,0.49,0.03,0.48,1,1
2011-04-17,0.9,4,-0.7056119000000001,0.49,0.03,0.48,1,1
2011-04-18,18.5,4,-0.7042550999999999,0.49,0.03,0.48,1,1
2011-04-19,5.5,4,-0.5426346,0.49,0.03,0.48,1,1
2011-04-20,0.2,4,-0.6698099000000001,0.49,0.03,0.48,1,0
2011-04-21,0.0,4,-0.6818165,0.49,0.03,0.48,0,1
2011-04-22,12.1,4,-0.688074,0.49,0.03,0.48,1,1
2011-04-23,0.5,4,-0.7098941,0.49,0.03,0.48,1,1
2011-04-24,1.1,4,-0.6923871,0.49,0.03,0.48,1,1
2011-04-25,6.0,4,-0.6595393,0.49,0.03,0.48,1,0
2011-04-26,0.0,4,-0.6681045999999999,0.49,0.03,0.48,0,1
2011-04-27,7.6,4,-0.7091152,0.49,0.03,0.48,1,1
2011-04-28,1.0,4,-0.7482475000000001,0.49,0.03,0.48,1,0
2011-04-29,0.0,4,-0.7601545999999999,0.49,0.03,0.48,0,1
2011-04-30,33.6,4,-0.7881785,0.49,0.03,0.48,1,1
2011-05-01,7.4,5,-0.7842986999999999,0.63,0.13,0.24,1,1
2011-05-02,1.1,5,-0.7503447,0.63,0.13,0.24,1,1
2011-05-03,5.4,5,-0.7401005,0.63,0.13,0.24,1,1
2011-05-04,1.0,5,-0.7088121000000001,0.63,0.13,0.24,1,1
2011-05-05,3.7,5,-0.7166805,0.63,0.13,0.24,1,1
2011-05-06,0.7,5,-0.6155736999999999,0.63,0.13,0.24,1,1
2011-05-07,0.3,5,-0.4477946,0.63,0.13,0.24,1,0
2011-05-08,0.0,5,-0.3386369,0.63,0.13,0.24,0,0
2011-05-09,0.0,5,-0.2770233,0.63,0.13,0.24,0,1
2011-05-10,19.8,5,-0.2763368,0.63,0.13,0.24,1,1
2011-05-11,5.3,5,-0.2570019,0.63,0.13,0.24,1,1
2011-05-12,32.8,5,-0.2222174,0.63,0.13,0.24,1,1
2011-05-13,15.3,5,-0.18886689999999998,0.63,0.13,0.24,1,1
2011-05-14,0.8,5,-0.104821,0.63,0.13,0.24,1,1
2011-05-15,0.6,5,0.08645207,0.63,0.13,0.24,1,1
2011-05-16,0.6,5,0.0721655,0.63,0.13,0.24,1,1
2011-05-17,0.2,5,0.03363115,0.63,0.13,0.24,1,1
2011-05-18,0.8,5,0.0073933409999999995,0.63,0.13,0.24,1,1
2011-05-19,3.4,5,0.05804275,0.63,0.13,0.24,1,0
2011-05-20,0.0,5,0.03456545,0.63,0.13,0.24,0,1
2011-05-21,0.8,5,0.01306205,0.63,0.13,0.24,1,1
2011-05-22,11.8,5,-0.03464644,0.63,0.13,0.24,1,0
2011-05-23,0.0,5,-0.08262151,0.63,0.13,0.24,0,1
2011-05-24,2.9,5,-0.10354870000000001,0.63,0.13,0.24,1,1
2011-05-25,14.0,5,-0.1936455,0.63,0.13,0.24,1,1
2011-05-26,15.5,5,-0.28264829999999996,0.63,0.13,0.24,1,1
2011-05-27,0.4,5,-0.3472073,0.63,0.13,0.24,1,1
2011-05-28,6.3,5,-0.32555259999999997,0.63,0.13,0.24,1,1
2011-05-29,6.1,5,-0.2322129,0.63,0.13,0.24,1,1
2011-05-30,3.6,5,-0.1673618,0.63,0.13,0.24,1,1
2011-05-31,0.7,5,-0.12364739999999999,0.63,0.13,0.24,1,1
2011-06-01,6.1,6,-0.1209589,0.84,0.07,0.09,1,1
2011-06-02,11.8,6,-0.18275379999999997,0.84,0.07,0.09,1,1
2011-06-03,6.0,6,-0.2033674,0.84,0.07,0.09,1,1
2011-06-04,14.5,6,-0.18881270000000003,0.84,0.07,0.09,1,0
2011-06-05,0.0,6,-0.1495579,0.84,0.07,0.09,0,1
2011-06-06,18.8,6,-0.1402776,0.84,0.07,0.09,1,1
2011-06-07,1.0,6,-0.08085873,0.84,0.07,0.09,1,0
2011-06-08,0.0,6,-0.07224782,0.84,0.07,0.09,0,0
2011-06-09,0.0,6,-0.12550319999999998,0.84,0.07,0.09,0,1
2011-06-10,0.4,6,-0.2504323,0.84,0.07,0.09,1,0
2011-06-11,0.0,6,-0.3553108,0.84,0.07,0.09,0,1
2011-06-12,0.9,6,-0.43092440000000004,0.84,0.07,0.09,1,1
2011-06-13,2.0,6,-0.3813592,0.84,0.07,0.09,1,0
2011-06-14,0.0,6,-0.2978264,0.84,0.07,0.09,0,0
2011-06-15,0.0,6,-0.29007,0.84,0.07,0.09,0,1
2011-06-16,0.5,6,-0.2765805,0.84,0.07,0.09,1,1
2011-06-17,0.1,6,-0.24423609999999998,0.84,0.07,0.09,1,0
2011-06-18,0.0,6,-0.164155,0.84,0.07,0.09,0,0
2011-06-19,0.0,6,-0.1271088,0.84,0.07,0.09,0,1
2011-06-20,16.5,6,-0.1193588,0.84,0.07,0.09,1,0
2011-06-21,0.0,6,-0.1054443,0.84,0.07,0.09,0,0
2011-06-22,0.0,6,-0.07077748,0.84,0.07,0.09,0,1
2011-06-23,1.2,6,-0.01109974,0.84,0.07,0.09,1,1
2011-06-24,24.4,6,0.01668522,0.84,0.07,0.09,1,1
2011-06-25,2.9,6,0.04619128,0.84,0.07,0.09,1,1
2011-06-26,3.2,6,0.09093563,0.84,0.07,0.09,1,1
2011-06-27,0.3,6,0.16189520000000002,0.84,0.07,0.09,1,0
2011-06-28,0.0,6,0.229269,0.84,0.07,0.09,0,1
2011-06-29,0.1,6,0.3174302,0.84,0.07,0.09,1,1
2011-06-30,2.8,6,0.3294749,0.84,0.07,0.09,1,0
2011-07-01,0.0,7,0.3166173,0.82,0.08,0.1,0,0
2011-07-02,0.0,7,0.2758808,0.82,0.08,0.1,0,0
2011-07-03,0.0,7,0.2218961,0.82,0.08,0.1,0,1
2011-07-04,0.3,7,0.12704939999999998,0.82,0.08,0.1,1,0
2011-07-05,0.0,7,0.06437865,0.82,0.08,0.1,0,1
2011-07-06,0.9,7,0.0190112,0.82,0.08,0.1,1,0
2011-07-07,0.0,7,-0.0780227,0.82,0.08,0.1,0,0
2011-07-08,0.0,7,-0.07575925,0.82,0.08,0.1,0,0
2011-07-09,0.0,7,-0.0441131,0.82,0.08,0.1,0,1
2011-07-10,1.3,7,-0.01652779,0.82,0.08,0.1,1,1
2011-07-11,0.1,7,0.10887750000000002,0.82,0.08,0.1,1,1
2011-07-12,2.7,7,0.13971429999999999,0.82,0.08,0.1,1,1
2011-07-13,3.8,7,0.1433246,0.82,0.08,0.1,1,1
2011-07-14,13.0,7,0.08438484,0.82,0.08,0.1,1,1
2011-07-15,8.9,7,0.007359315,0.82,0.08,0.1,1,0
2011-07-16,0.0,7,-0.06241417,0.82,0.08,0.1,0,1
2011-07-17,0.5,7,-0.11114480000000002,0.82,0.08,0.1,1,0
2011-07-18,0.0,7,-0.1246224,0.82,0.08,0.1,0,1
2011-07-19,0.2,7,-0.13709760000000001,0.82,0.08,0.1,1,1
2011-07-20,0.4,7,-0.1335203,0.82,0.08,0.1,1,0
2011-07-21,0.0,7,-0.10427910000000001,0.82,0.08,0.1,0,1
2011-07-22,0.1,7,-0.13687320000000003,0.82,0.08,0.1,1,0
2011-07-23,0.0,7,-0.1695715,0.82,0.08,0.1,0,0
2011-07-24,0.0,7,-0.1317276,0.82,0.08,0.1,0,1
2011-07-25,0.3,7,-0.12272069999999999,0.82,0.08,0.1,1,1
2011-07-26,0.1,7,-0.1469851,0.82,0.08,0.1,1,0
2011-07-27,0.0,7,-0.1259875,0.82,0.08,0.1,0,0
2011-07-28,0.0,7,-0.1152734,0.82,0.08,0.1,0,1
2011-07-29,6.2,7,-0.07040517,0.82,0.08,0.1,1,1
2011-07-30,23.3,7,-0.09458162,0.82,0.08,0.1,1,1
2011-07-31,5.1,7,-0.15491839999999998,0.82,0.08,0.1,1,1
2011-08-01,0.5,8,-0.1675142,0.63,0.01,0.36,1,1
2011-08-02,4.3,8,-0.1614569,0.63,0.01,0.36,1,1
2011-08-03,4.4,8,-0.16394579999999997,0.63,0.01,0.36,1,0
2011-08-04,0.0,8,-0.1828369,0.63,0.01,0.36,0,0
